replicate,status,hard_eligible_count,random_expected_catastrophic_rate,issued_catastrophic_rate,risk_reduction_fraction
4360,defined,784,0.43877551020408162,0.35799999999999998,0.184093023255814
4361,defined,770,0.45584415584415583,0.372,0.18393162393162388
4362,defined,774,0.3888888888888889,0.28999999999999998,0.25428571428571434
4363,defined,796,0.4120603015075377,0.32200000000000001,0.21856097560975607
4364,defined,798,0.42481203007518797,0.34599999999999997,0.1855221238938054
4365,defined,805,0.41987577639751555,0.316,0.2473964497041421
4366,defined,781,0.40076824583866838,0.28799999999999998,0.28138019169329076
4367,defined,778,0.41259640102827766,0.316,0.23411838006230534
4368,defined,781,0.43918053777208704,0.33400000000000002,0.23949271137026229
4369,defined,775,0.39483870967741935,0.314,0.20473856209150321
4370,defined,775,0.41806451612903228,0.33800000000000002,0.19151234567901232
4371,defined,787,0.3926302414231258,0.29999999999999999,0.23592233009708741
4372,defined,789,0.39163498098859317,0.29399999999999998,0.24930097087378644
4373,defined,774,0.39922480620155038,0.30199999999999999,0.24353398058252429
4374,defined,781,0.40973111395646605,0.314,0.23364374999999993
4375,defined,796,0.44346733668341709,0.37,0.16566572237960342
4376,defined,777,0.42599742599742602,0.33600000000000002,0.21126283987915406
4377,defined,768,0.41015625,0.32800000000000001,0.20030476190476187
4378,defined,795,0.4138364779874214,0.32400000000000001,0.21708206686930087
4379,defined,783,0.42656449553001274,0.34000000000000002,0.20293413173652686
4380,defined,783,0.39080459770114945,0.28399999999999997,0.27329411764705891
4381,defined,780,0.40256410256410258,0.31,0.22993630573248414
4382,defined,779,0.4338896020539153,0.35399999999999998,0.18412426035502971
4383,defined,789,0.41571609632446133,0.34399999999999997,0.17251219512195126
4384,defined,776,0.40335051546391754,0.30399999999999999,0.24631309904153353
4385,defined,790,0.44430379746835441,0.33600000000000002,0.24376068376068372
4386,defined,792,0.39898989898989901,0.31,0.22303797468354436
4387,defined,764,0.42670157068062825,0.34399999999999997,0.19381595092024539
4388,defined,781,0.40332906530089629,0.33800000000000002,0.1619746031746031
4389,defined,782,0.43606138107416881,0.33600000000000002,0.22946627565982403
4390,defined,768,0.35807291666666669,0.28000000000000003,0.21803636363636358
4391,defined,768,0.39583333333333331,0.27800000000000002,0.29768421052631566
4392,defined,761,0.42575558475689884,0.32800000000000001,0.229604938271605
4393,defined,783,0.40102171136653897,0.29999999999999999,0.25191082802547782
4394,defined,786,0.39949109414758271,0.308,0.22901910828025485
4395,defined,804,0.4116915422885572,0.308,0.2518670694864048
4396,defined,793,0.41235813366960911,0.32400000000000001,0.21427522935779819
4397,defined,764,0.4280104712041885,0.33400000000000002,0.21964525993883788
4398,defined,790,0.42658227848101266,0.35399999999999998,0.17014836795252231
4399,defined,778,0.39845758354755784,0.316,0.20694193548387096
4400,defined,801,0.41323345817727841,0.32400000000000001,0.21593957703927491
4401,defined,780,0.43846153846153846,0.35999999999999999,0.17894736842105263
4402,defined,789,0.41318124207858048,0.31,0.24972392638036811
4403,defined,769,0.4096228868660598,0.33200000000000002,0.18949841269841261
4404,defined,771,0.39169909208819714,0.316,0.19325827814569529
4405,defined,777,0.41827541827541825,0.30599999999999999,0.26842461538461537
4406,defined,762,0.39501312335958005,0.29799999999999999,0.24559468438538212
4407,defined,789,0.43219264892268694,0.32600000000000001,0.24570674486803512
4408,defined,792,0.43939393939393939,0.33600000000000002,0.23531034482758617
4409,defined,766,0.39686684073107048,0.29199999999999998,0.26423684210526321
4410,defined,794,0.44332493702770781,0.34799999999999998,0.21502272727272731
4411,defined,803,0.42714819427148193,0.318,0.25552769679300291
4412,defined,793,0.38461538461538464,0.27600000000000002,0.28239999999999998
4413,defined,788,0.40228426395939088,0.28999999999999998,0.27911671924290227
4414,defined,793,0.39974779319041615,0.29999999999999999,0.24952681388012621
4415,defined,769,0.42002600780234073,0.34000000000000002,0.19052631578947365
4416,defined,801,0.4257178526841448,0.314,0.26242228739002926
4417,defined,786,0.44274809160305345,0.35599999999999998,0.19593103448275873
4418,defined,790,0.41645569620253164,0.33800000000000002,0.18838905775075987
4419,defined,779,0.40179717586649549,0.32000000000000001,0.20357827476038337
4420,defined,785,0.41528662420382167,0.32600000000000001,0.21499999999999997
4421,defined,779,0.40179717586649549,0.318,0.20855591054313094
4422,defined,768,0.3984375,0.32000000000000001,0.19686274509803925
4423,defined,781,0.4212548015364917,0.35399999999999998,0.1596534954407296
4424,defined,777,0.40025740025740025,0.30599999999999999,0.23549196141479101
4425,defined,795,0.4088050314465409,0.308,0.2465846153846154
4426,defined,783,0.40868454661558112,0.34000000000000002,0.1680625
4427,defined,764,0.41492146596858637,0.34000000000000002,0.18056782334384847
4428,defined,783,0.4342273307790549,0.33800000000000002,0.2216058823529411
4429,defined,777,0.40926640926640928,0.318,0.22299999999999998
4430,defined,764,0.41884816753926701,0.32000000000000001,0.23599999999999999
4431,defined,808,0.40965346534653463,0.35199999999999998,0.14073716012084592
4432,defined,803,0.45579078455790784,0.34399999999999997,0.24526775956284153
4433,defined,794,0.40554156171284633,0.29799999999999999,0.26518012422360249
4434,defined,766,0.43864229765013057,0.33600000000000002,0.23399999999999999
4435,defined,758,0.43007915567282323,0.34399999999999997,0.20014723926380373
4436,defined,774,0.37726098191214469,0.28799999999999998,0.23660273972602741
4437,defined,792,0.38636363636363635,0.29599999999999999,0.23388235294117654
4438,defined,763,0.4089121887287025,0.33200000000000002,0.18808974358974351
4439,defined,773,0.38033635187580855,0.314,0.17441496598639461
4440,defined,774,0.39922480620155038,0.33000000000000002,0.17339805825242716
4441,defined,784,0.42857142857142855,0.35799999999999998,0.16466666666666663
4442,defined,771,0.41115434500648507,0.29399999999999998,0.28494006309148268
4443,defined,768,0.40104166666666669,0.29799999999999999,0.25693506493506502
4444,defined,774,0.4005167958656331,0.32800000000000001,0.18105806451612905
4445,defined,776,0.41623711340206188,0.32600000000000001,0.21679256965944271
4446,defined,782,0.40153452685421998,0.316,0.21301910828025483
4447,defined,809,0.42150803461063041,0.32800000000000001,0.22184164222873892
4448,defined,781,0.41485275288092188,0.314,0.24310493827160495
4449,defined,778,0.41259640102827766,0.32000000000000001,0.22442367601246105
4450,defined,784,0.41581632653061223,0.312,0.24966871165644167
4451,defined,784,0.40306122448979592,0.32000000000000001,0.20607594936708862
4452,defined,776,0.41623711340206188,0.33400000000000002,0.1975727554179566
4453,defined,786,0.42366412213740456,0.34399999999999997,0.18803603603603603
4454,defined,774,0.41989664082687339,0.318,0.24267076923076925
4455,defined,799,0.44305381727158949,0.34399999999999997,0.22357062146892659
4456,defined,775,0.41806451612903228,0.316,0.2441358024691358
4457,defined,784,0.42219387755102039,0.32800000000000001,0.22310574018126883
4458,defined,795,0.45534591194968554,0.38600000000000001,0.15229281767955805
4459,defined,788,0.43020304568527917,0.33400000000000002,0.22362241887905598
4460,defined,795,0.41132075471698115,0.318,0.22688073394495412
4461,defined,791,0.41592920353982299,0.314,0.24506382978723396
4462,defined,778,0.39845758354755784,0.312,0.21698064516129034
4463,defined,791,0.41213653603034134,0.30599999999999999,0.25752760736196323
4464,defined,785,0.42420382165605097,0.32400000000000001,0.23621621621621625
4465,defined,779,0.43260590500641849,0.33000000000000002,0.23718100890207716
4466,defined,785,0.41528662420382167,0.33600000000000002,0.19092024539877295
4467,defined,787,0.397712833545108,0.32600000000000001,0.18031309904153348
4468,defined,770,0.37922077922077924,0.28199999999999997,0.25636986301369868
4469,defined,782,0.40792838874680309,0.35199999999999998,0.13710344827586218
4470,defined,778,0.39588688946015427,0.30199999999999999,0.23715584415584423
4471,defined,763,0.41284403669724773,0.32600000000000001,0.21035555555555552
4472,defined,776,0.42783505154639173,0.33200000000000002,0.22399999999999987
4473,defined,764,0.40837696335078533,0.33200000000000002,0.18702564102564101
4474,defined,775,0.42967741935483872,0.34599999999999997,0.19474474474474479
4475,defined,784,0.40943877551020408,0.31,0.24286604361370712
4476,defined,796,0.4334170854271357,0.33200000000000002,0.23399420289855066
4477,defined,772,0.39896373056994816,0.32000000000000001,0.19792207792207783
4478,defined,792,0.41414141414141414,0.316,0.23697560975609755
4479,defined,781,0.40845070422535212,0.32400000000000001,0.20675862068965511
4480,defined,790,0.45569620253164556,0.34399999999999997,0.24511111111111117
4481,defined,784,0.40688775510204084,0.308,0.24303448275862072
4482,defined,794,0.40176322418136018,0.316,0.21346708463949837
4483,defined,789,0.40050697084917619,0.33600000000000002,0.16106329113924045
4484,defined,771,0.41634241245136189,0.32200000000000001,0.22659813084112146
4485,defined,779,0.39666238767650835,0.33000000000000002,0.16805825242718442
4486,defined,782,0.41048593350383633,0.32000000000000001,0.22043613707165111
4487,defined,776,0.42525773195876287,0.308,0.27573333333333327
4488,defined,775,0.4232258064516129,0.32600000000000001,0.22972560975609757
4489,defined,785,0.38598726114649684,0.30399999999999999,0.21240924092409252
4490,defined,785,0.41019108280254779,0.30599999999999999,0.25400621118012423
4491,defined,770,0.41818181818181815,0.31,0.25869565217391299
4492,defined,780,0.37820512820512819,0.30599999999999999,0.19091525423728817
4493,defined,784,0.39158163265306123,0.29799999999999999,0.23898371335504887
4494,defined,766,0.39033942558746737,0.312,0.20069565217391305
4495,defined,774,0.39405684754521964,0.318,0.19300983606557376
4496,defined,786,0.41094147582697199,0.35399999999999998,0.13856346749226012
4497,defined,794,0.40931989924433249,0.312,0.23775999999999997
4498,defined,773,0.4023285899094437,0.32800000000000001,0.18474598070739545
4499,defined,773,0.38421733505821476,0.30599999999999999,0.20357575757575763
4500,defined,780,0.42948717948717946,0.33000000000000002,0.231641791044776
4501,defined,804,0.4154228855721393,0.33800000000000002,0.18637125748502992
4502,defined,778,0.38174807197943444,0.28000000000000003,0.26653198653198651
4503,defined,781,0.39308578745198464,0.316,0.19610423452768733
4504,defined,790,0.41898734177215191,0.33200000000000002,0.20761329305135945
4505,defined,785,0.38853503184713378,0.28799999999999998,0.25875409836065588
4506,defined,761,0.42706964520367935,0.31,0.27412307692307691
4507,defined,779,0.40693196405648269,0.30199999999999999,0.25786119873817037
4508,defined,780,0.44358974358974357,0.36199999999999999,0.18393063583815028
4509,defined,777,0.40669240669240669,0.308,0.24267088607594933
4510,defined,767,0.41851368970013036,0.318,0.24016822429906537
4511,defined,783,0.38952745849297571,0.27800000000000002,0.28631475409836049
4512,defined,763,0.41153342070773263,0.30199999999999999,0.26615923566878985
4513,defined,786,0.41221374045801529,0.33800000000000002,0.180037037037037
4514,defined,785,0.41019108280254779,0.32200000000000001,0.21499999999999997
4515,defined,786,0.42239185750636132,0.33000000000000002,0.21873493975903613
4516,defined,791,0.41340075853350189,0.34399999999999997,0.16787767584097868
4517,defined,775,0.42193548387096774,0.32000000000000001,0.24159021406727832
4518,defined,790,0.42151898734177218,0.32800000000000001,0.22186186186186185
4519,defined,784,0.42474489795918369,0.34399999999999997,0.19010210210210221
4520,defined,773,0.43208279430789132,0.35999999999999999,0.16682634730538926
4521,defined,774,0.40310077519379844,0.32200000000000001,0.20119230769230767
4522,defined,779,0.42490372272143773,0.33400000000000002,0.21393957703927491
4523,defined,761,0.39421813403416556,0.312,0.20855999999999997
4524,defined,774,0.4005167958656331,0.30399999999999999,0.24098064516129036
4525,defined,774,0.43669250645994834,0.34599999999999997,0.20768047337278117
4526,defined,780,0.38846153846153847,0.29999999999999999,0.22772277227722781
4527,defined,770,0.42857142857142855,0.33400000000000002,0.22066666666666657
4528,defined,766,0.40339425587467365,0.32200000000000001,0.20177346278317154
4529,defined,785,0.44713375796178345,0.34200000000000003,0.23512820512820509
4530,defined,780,0.41153846153846152,0.312,0.24186915887850469
4531,defined,764,0.37696335078534032,0.28399999999999997,0.24661111111111123
4532,defined,783,0.42911877394636017,0.33800000000000002,0.21233928571428573
4533,defined,780,0.4358974358974359,0.34399999999999997,0.21082352941176474
4534,defined,798,0.42857142857142855,0.34599999999999997,0.19266666666666665
4535,defined,788,0.42258883248730966,0.30599999999999999,0.27589189189189189
4536,defined,787,0.40025412960609913,0.33400000000000002,0.16553015873015875
4537,defined,774,0.4289405684754522,0.33000000000000002,0.23066265060240965
4538,defined,794,0.40931989924433249,0.318,0.22310153846153846
4539,defined,789,0.39670468948035487,0.32000000000000001,0.19335463258785934
4540,defined,746,0.40616621983914208,0.34399999999999997,0.15305610561056116
4541,defined,794,0.41435768261964734,0.32400000000000001,0.21806686930091179
4542,defined,791,0.4197218710493047,0.32600000000000001,0.22329518072289156
4543,defined,784,0.41581632653061223,0.32800000000000001,0.21119018404907974
4544,defined,771,0.39948119325551235,0.32000000000000001,0.19896103896103901
4545,defined,798,0.40852130325814534,0.318,0.22158282208588953
4546,defined,792,0.4116161616161616,0.30399999999999999,0.26144785276073623
4547,defined,787,0.4027954256670902,0.318,0.21051735015772866
4548,defined,799,0.40801001251564456,0.31,0.24021472392638044
4549,defined,799,0.42302878598247812,0.34999999999999998,0.17263313609467468
4550,defined,770,0.40519480519480522,0.33000000000000002,0.18557692307692308
4551,defined,784,0.41581632653061223,0.32800000000000001,0.21119018404907974
4552,defined,786,0.41857506361323155,0.34399999999999997,0.17816413373860185
4553,defined,780,0.41153846153846152,0.33800000000000002,0.17869158878504665
4554,defined,785,0.38598726114649684,0.28599999999999998,0.2590429042904292
4555,defined,775,0.42193548387096774,0.32600000000000001,0.22737003058103977
4556,defined,764,0.3900523560209424,0.29199999999999998,0.25138255033557055
4557,defined,783,0.40357598978288634,0.32600000000000001,0.19222151898734174
4558,defined,782,0.45140664961636828,0.372,0.17590934844192629
4559,defined,781,0.42253521126760563,0.34399999999999997,0.18586666666666674
4560,defined,773,0.4204398447606727,0.32800000000000001,0.21986461538461533
4561,defined,780,0.40769230769230769,0.318,0.21999999999999997
